station_id,name,latitude,longitude,capacity,num_bikes_available,last_reported
482,W 15 St & 7 Ave,40.73935542,-73.99931783,77,69,2020-04-15
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,12,4,2020-04-15
461,E 20 St & 2 Ave,40.73587678,-73.98205027,56,46,2020-04-15
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,62,51,2020-04-15
445,E 10 St & Avenue A,40.72740794,-73.98142006,80,66,2020-04-15
3746,6 Ave & Broome St,40.724308321602166,-74.00473035871983,48,33,2020-04-15
301,E 2 St & Avenue B,40.72217444,-73.98368779,58,37,2020-04-15
509,9 Ave & W 22 St,40.7454973,-74.00197139,61,38,2020-04-15
434,9 Ave & W 18 St,40.74317449,-74.00366443,60,36,2020-04-15
474,5 Ave & E 29 St,40.7451677,-73.98683077,56,29,2020-04-15
267,Broadway & W 36 St,40.75097711,-73.98765428,78,49,2020-04-15
468,Broadway & W 56 St,40.7652654,-73.98192338,65,36,2020-04-15
492,W 33 St & 7 Ave,40.75019995,-73.99093085,68,37,2020-04-15
501,FDR Drive & E 35 St,40.744219,-73.97121214,79,49,2020-04-15
359,E 47 St & Park Ave,40.75510267,-73.97498696,65,33,2020-04-15
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,70,37,2020-04-15
469,Broadway & W 53 St,40.76344058,-73.98268129,57,24,2020-04-15
3714,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,61,28,2020-04-15
3898,E 63 St & 3 Ave,40.763954,-73.9646,57,24,2020-04-15
3141,1 Ave & E 68 St,40.76500525,-73.95818491,58,24,2020-04-15
3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,44,8,2020-04-15
377,6 Ave & Canal St,40.72243797,-74.00566443,48,5,2020-04-15
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,60,14,2020-04-15
349,Rivington St & Ridge St,40.71850211,-73.98329859,61,14,2020-04-15
470,W 20 St & 8 Ave,40.74345335,-74.00004031,72,26,2020-04-15
3177,W 84 St & Broadway,40.7867947,-73.977112,63,12,2020-04-15
519,Pershing Square North,40.751873,-73.977706,69,15,2020-04-15
517,Pershing Square South,40.751581,-73.97791,69,9,2020-04-15
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,14,14,2020-04-15
3679,Bergen Ave,40.722103786686034,-74.07145500183105,14,9,2020-04-15
3225,Baldwin at Montgomery,40.7236589,-74.0641943,14,7,2020-04-15
3199,Newport Pkwy,40.7287448,-74.0321082,14,3,2020-04-15
3612,30 Ave & 21 St,40.7703743,-73.9286078,15,7,2020-04-15
400,Pitt St & Stanton St,40.71926081,-73.98178024,15,5,2020-04-15
391,Clark St & Henry St,40.69760127,-73.99344559,15,2,2020-04-15
3873,Madison St & Cypress Ave,40.70068,-73.90742,17,5,2020-04-15
3910,Greene Ave & Grandview Ave,40.709697,-73.907856,17,4,2020-04-15
3094,Graham Ave & Withers St,40.7169811,-73.94485918,18,16,2020-04-15
3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,18,13,2020-04-15
3210,Pershing Field,40.742677141,-74.051788633,18,12,2020-04-15
3595,35 St & Broadway,40.760339,-73.9222427,18,8,2020-04-15
3817,Withers St & Kingsland Ave,40.71773,-73.94051,18,8,2020-04-15
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,18,5,2020-04-15
3592,Crescent St & Broadway,40.7633589,-73.9286471,19,19,2020-04-15
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,19,19,2020-04-15
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,19,18,2020-04-15
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,19,18,2020-04-15
341,Stanton St & Mangin St,40.71782143,-73.97628939,19,17,2020-04-15
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,19,17,2020-04-15
3344,Pioneer St & Van Brunt St,40.679043,-74.011169,19,17,2020-04-15
3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,19,16,2020-04-15
3913,Sands St Gate,40.699569,-73.979827,19,16,2020-04-15
3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,19,15,2020-04-15
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,19,13,2020-04-15
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,19,13,2020-04-15
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,19,14,2020-04-15
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,19,12,2020-04-15
119,Park Ave & St Edwards St,40.69608941,-73.97803415,19,11,2020-04-15
3619,Newtown Ave & 23 St,40.7713615,-73.9246145,19,9,2020-04-15
3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,19,9,2020-04-15
3834,Irving Ave & Halsey St,40.69467,-73.90663,19,9,2020-04-15
289,Monroe St & Classon Ave,40.6845683,-73.95881081,19,8,2020-04-15
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,19,8,2020-04-15
120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,19,6,2020-04-15
278,Concord St & Bridge St,40.69766564,-73.98476437,19,6,2020-04-15
3621,27 Ave & 9 St,40.7739825,-73.9309134,19,5,2020-04-15
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,19,3,2020-04-15
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,19,4,2020-04-15
3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,19,3,2020-04-15
3767,Powers St & Olive St,40.71323,-73.93894,19,2,2020-04-15
3772,Devoe St & Morgan Ave,40.713811,-73.93515,19,1,2020-04-15
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,20,17,2020-04-15
3858,Kent St & McGuinness Blvd,40.73124,-73.95161,20,15,2020-04-15
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,20,11,2020-04-15
3859,Lorimer St & Calyer St,40.72795,-73.95414,20,11,2020-04-15
3827,Halsey St & Broadway,40.68565,-73.91564,20,10,2020-04-15
3819,Green St & McGuinness Blvd,40.73396,-73.95204,20,6,2020-04-15
291,Madison St & Montgomery St,40.713126,-73.984844,20,4,2020-04-15
3394,Columbia St & W 9 St,40.6769993,-74.00647134,21,21,2020-04-15
3420,Douglass St & 3 Ave,40.6802133,-73.98432695,21,19,2020-04-15
3333,Columbia St & Lorraine St,40.6747055,-74.0075572,21,17,2020-04-15
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,21,17,2020-04-15
3605,31 Ave & Crescent St,40.7658346,-73.9265474,21,13,2020-04-15
3591,21 St & 31 Dr,40.7659,-73.930819,21,12,2020-04-15
3756,White St & Moore St,40.704508,-73.9351,21,12,2020-04-15
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,21,11,2020-04-15
3603,31 Ave & 30 St,40.7647,-73.9240312,21,6,2020-04-15
3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,22,17,2020-04-15
3855,Frost St & Debevoise Ave,40.71882,-73.93948,22,10,2020-04-15
3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,22,6,2020-04-15
3106,Driggs Ave & N Henry St,40.72325,-73.94308,22,2,2020-04-15
3787,Dock 72 Way & Market St,40.69985,-73.97141,22,3,2020-04-15
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,23,21,2020-04-15
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,23,21,2020-04-15
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,23,21,2020-04-15
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,23,18,2020-04-15
3551,3 Ave & E 112 St,40.795508,-73.941606,23,20,2020-04-15
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,23,17,2020-04-15
3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,23,17,2020-04-15
3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,23,17,2020-04-15
313,Washington Ave & Park Ave,40.69610226,-73.96751037,23,17,2020-04-15
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,23,16,2020-04-15
418,Front St & Gold St,40.70224,-73.982578,23,16,2020-04-15
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,23,14,2020-04-15
408,Market St & Cherry St,40.71076228,-73.99400398,23,15,2020-04-15
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,23,13,2020-04-15
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,23,13,2020-04-15
3749,Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206,23,12,2020-04-15
157,Henry St & Atlantic Ave,40.69089272,-73.99612349,23,11,2020-04-15
3469,India St & West St,40.73181401720966,-73.95995020866394,23,11,2020-04-15
3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,23,9,2020-04-15
3814,E 56 St & Madison Ave,40.761573,-73.972628,23,9,2020-04-15
3622,E 128 St & Madison Ave,40.80756,-73.939182,23,7,2020-04-15
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,23,6,2020-04-15
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,23,3,2020-04-15
302,Avenue D & E 3 St,40.72082834,-73.97793172,23,5,2020-04-15
328,Watts St & Greenwich St,40.72405549,-74.00965965,23,4,2020-04-15
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,23,5,2020-04-15
3128,21 St & 43 Ave,40.75052534,-73.94594845,23,5,2020-04-15
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,23,4,2020-04-15
3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,23,4,2020-04-15
229,Great Jones St,40.72743423,-73.99379025,23,3,2020-04-15
248,Laight St & Hudson St,40.72185379,-74.00771779,23,3,2020-04-15
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,23,3,2020-04-15
3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,23,3,2020-04-15
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,23,2,2020-04-15
143,Clinton St & Joralemon St,40.69239502,-73.99337909,24,23,2020-04-15
2008,Little West St & 1 Pl,40.70569254,-74.01677685,24,19,2020-04-15
3400,E 110 St & Madison Ave,40.7961535,-73.94782145,24,23,2020-04-15
3293,W 92 St & Broadway,40.7921,-73.9739,24,22,2020-04-15
3804,Front St & Jay St,40.702461,-73.986842,24,19,2020-04-15
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,24,18,2020-04-15
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,24,15,2020-04-15
3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,24,8,2020-04-15
437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,24,7,2020-04-15
262,Washington Park,40.6917823,-73.9737299,24,4,2020-04-15
3585,Union St & Bedford Ave,40.6691783,-73.9554162,24,4,2020-04-15
295,Pike St & E Broadway,40.71406667,-73.99293911,24,3,2020-04-15
3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,24,3,2020-04-15
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,25,25,2020-04-15
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,25,22,2020-04-15
3324,3 Ave & 14 St,40.6685455,-73.99333264,25,24,2020-04-15
3387,E 106 St & Madison Ave,40.7934337,-73.94945003,25,24,2020-04-15
3494,E 115 St & Lexington Ave,40.797911,-73.9423,25,24,2020-04-15
3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,25,24,2020-04-15
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,25,22,2020-04-15
3002,South End Ave & Liberty St,40.711512,-74.015756,25,21,2020-04-15
3351,E 102 St & 1 Ave,40.7869946,-73.94164802,25,20,2020-04-15
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,25,19,2020-04-15
3496,1 Ave & E 110 St,40.7923272,-73.9383,25,17,2020-04-15
3597,43 St & Broadway,40.7577284,-73.9166368,25,14,2020-04-15
276,Duane St & Greenwich St,40.71748752,-74.0104554,25,12,2020-04-15
3618,27 St & Hunter St,40.7485,-73.941275,25,12,2020-04-15
3082,Hope St & Union Ave,40.71167351,-73.95141312,25,11,2020-04-15
3396,Clinton St & 4 Place,40.6783563,-74.00014502,25,9,2020-04-15
3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,25,6,2020-04-15
3499,2 Ave & E 122 St,40.8006721,-73.9349,25,6,2020-04-15
3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,25,5,2020-04-15
3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,25,6,2020-04-15
417,Barclay St & Church St,40.71291224,-74.01020234,25,5,2020-04-15
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,25,4,2020-04-15
3850,Jefferson St & Cypress Ave,40.70907,-73.92157,25,3,2020-04-15
3416,7 Ave & Park Pl,40.6776147,-73.97324283,25,2,2020-04-15
3841,Menahan St & Central Ave,40.69543,-73.9196,25,2,2020-04-15
3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,25,0,2020-04-15
3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,26,5,2020-04-15
3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,26,4,2020-04-15
3803,Bedford Ave & Montgomery St,40.665816,-73.956934,27,26,2020-04-15
372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,27,24,2020-04-15
3417,Baltic St & 5 Ave,40.6795766,-73.97854971,27,24,2020-04-15
3762,3 Ave & Carroll St,40.677027,-73.9865,27,24,2020-04-15
297,E 15 St & 3 Ave,40.734232,-73.986923,27,23,2020-04-15
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,27,22,2020-04-15
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,27,23,2020-04-15
3364,Carroll St & 5 Ave,40.6751622,-73.9814832,27,22,2020-04-15
3424,E 106 St & Lexington Ave,40.791976,-73.945993,27,23,2020-04-15
3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,27,22,2020-04-15
3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,27,22,2020-04-15
282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,27,20,2020-04-15
340,Madison St & Clinton St,40.71269042,-73.98776323,27,20,2020-04-15
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,27,20,2020-04-15
261,Johnson St & Gold St,40.69474881,-73.98362464,27,20,2020-04-15
3221,47 Ave & 31 St,40.743,-73.93561,27,19,2020-04-15
268,Howard St & Centre St,40.71910537,-73.99973337,27,18,2020-04-15
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,27,18,2020-04-15
346,Bank St & Hudson St,40.73652889,-74.00618026,27,17,2020-04-15
389,Broadway & Berry St,40.71044554,-73.96525063,27,17,2020-04-15
3157,East End Ave & E 86 St,40.77518615,-73.94446054,27,17,2020-04-15
448,W 37 St & 10 Ave,40.75660359,-73.9979009,27,17,2020-04-15
3674,Jay St & York St,40.701403172577244,-73.98672670125961,27,16,2020-04-15
3419,Douglass St & 4 Ave,40.6792788,-73.98154004,27,15,2020-04-15
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,27,13,2020-04-15
545,E 23 St & 1 Ave,40.736502,-73.97809472,27,14,2020-04-15
3044,Albany Ave & Fulton St,40.6800105,-73.938475,27,14,2020-04-15
331,Pike St & Monroe St,40.71173107,-73.99193043,27,12,2020-04-15
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,27,11,2020-04-15
3327,3 Ave & E 100 St,40.7877214,-73.94728331,27,11,2020-04-15
3527,5 Ave & E 126 St,40.80698,-73.941747,27,11,2020-04-15
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,27,10,2020-04-15
423,W 54 St & 9 Ave,40.76584941,-73.98690506,27,10,2020-04-15
3905,4 Ave & E 12 St,40.732647,-73.99011,27,9,2020-04-15
251,Mott St & Prince St,40.72317958,-73.99480012,27,8,2020-04-15
3492,E 118 St & Park Ave,40.8005385,-73.9419949,27,7,2020-04-15
3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,27,8,2020-04-15
3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,27,7,2020-04-15
308,St James Pl & Oliver St,40.71307916,-73.99851193,27,5,2020-04-15
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,27,5,2020-04-15
3504,E 123 St & Lexington Ave,40.8029263,-73.9379,27,6,2020-04-15
335,Washington Pl & Broadway,40.72903917,-73.99404649,27,4,2020-04-15
82,St James Pl & Pearl St,40.71117416,-74.00016545,27,4,2020-04-15
249,Harrison St & Hudson St,40.71870987,-74.0090009,27,4,2020-04-15
3365,3 St & 7 Ave,40.6703837,-73.97839676,27,3,2020-04-15
3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,27,3,2020-04-15
3067,Broadway & Whipple St,40.7016657,-73.9437303,27,2,2020-04-15
3693,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,27,2,2020-04-15
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,27,0,2020-04-15
3335,Union St & 4 Ave,40.6772744,-73.98282002,28,26,2020-04-15
350,Clinton St & Grand St,40.71559509,-73.9870295,28,20,2020-04-15
536,1 Ave & E 30 St,40.74144387,-73.97536082,28,16,2020-04-15
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,28,8,2020-04-15
3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,29,26,2020-04-15
412,Forsyth St & Canal St,40.7158155,-73.99422366,29,22,2020-04-15
3708,W 13 St & 5 Ave,40.735445,-73.99431,29,20,2020-04-15
315,South St & Gouverneur Ln,40.70355377,-74.00670227,29,16,2020-04-15
3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,29,17,2020-04-15
3837,Broadway & Kosciuszko St,40.69329,-73.92852,29,17,2020-04-15
342,Columbia St & Rivington St,40.71739973,-73.98016555,29,14,2020-04-15
513,W 56 St & 10 Ave,40.768254,-73.988639,29,15,2020-04-15
385,E 55 St & 2 Ave,40.75797322,-73.96603308,29,14,2020-04-15
3313,6 Ave & 12 St,40.6663181,-73.9854617,29,13,2020-04-15
3369,E 82 St & East End Ave,40.7724607,-73.9468208,29,11,2020-04-15
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,29,1,2020-04-15
2000,Front St & Washington St,40.70255088,-73.98940236,30,29,2020-04-15
3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,30,27,2020-04-15
3368,5 Ave & 3 St,40.6728155,-73.98352355,30,27,2020-04-15
3503,Madison Ave & E 120 St,40.80295,-73.942954,30,25,2020-04-15
307,Canal St & Rutgers St,40.71427487,-73.98990025,30,21,2020-04-15
128,MacDougal St & Prince St,40.72710258,-74.00297088,30,19,2020-04-15
3918,Avenue D & E 8 St,40.72387,-73.975767,30,20,2020-04-15
3723,Cadman Plaza E & Johnson St,40.695317277669034,-73.99015724658966,30,18,2020-04-15
174,E 25 St & 1 Ave,40.7381765,-73.97738662,30,17,2020-04-15
3309,E 97 St & 3 Ave,40.7859201,-73.94860294,30,17,2020-04-15
426,West St & Chambers St,40.71754834,-74.01322069,30,14,2020-04-15
3771,McKibbin St & Bogart St,40.706237,-73.933871,30,9,2020-04-15
3086,Graham Ave & Conselyea St,40.715143,-73.944507,30,6,2020-04-15
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,30,0,2020-04-15
403,E 2 St & 2 Ave,40.72502876,-73.99069656,31,31,2020-04-15
3917,Willoughby St & Ashland Pl,40.69178,-73.97877,31,30,2020-04-15
127,Barrow St & Hudson St,40.73172428,-74.00674436,31,29,2020-04-15
311,Norfolk St & Broome St,40.7172274,-73.98802084,31,28,2020-04-15
432,E 7 St & Avenue A,40.72621788,-73.98379855,31,27,2020-04-15
3500,E 115 St & Madison Ave,40.7989445,-73.944846,31,28,2020-04-15
3338,2 Ave & E 99 St,40.7862586,-73.94552579,31,26,2020-04-15
3490,E 116 St & 2 Ave,40.796879,-73.937261,31,27,2020-04-15
334,W 20 St & 7 Ave,40.74238787,-73.99726235,31,26,2020-04-15
3122,48 Ave & 5 St,40.744363287066875,-73.9558732509613,31,26,2020-04-15
239,Willoughby St & Fleet St,40.69196566,-73.9813018,31,24,2020-04-15
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,31,23,2020-04-15
3493,E 118 St & 3 Ave,40.799139,-73.9389152,31,23,2020-04-15
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,31,21,2020-04-15
458,11 Ave & W 27 St,40.751396,-74.005226,31,21,2020-04-15
516,E 47 St & 1 Ave,40.75206862,-73.96784384,31,20,2020-04-15
3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,31,21,2020-04-15
411,E 6 St & Avenue D,40.72228087,-73.97668709,31,20,2020-04-15
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,31,19,2020-04-15
471,Grand St & Havemeyer St,40.71286844,-73.95698119,31,18,2020-04-15
238,Bank St & Washington St,40.7361967,-74.00859207,31,17,2020-04-15
3789,Fulton St & Irving Pl,40.68186,-73.959432,31,16,2020-04-15
534,Water - Whitehall Plaza,40.70255065,-74.0127234,31,16,2020-04-15
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,31,16,2020-04-15
479,9 Ave & W 45 St,40.76019252,-73.9912551,31,15,2020-04-15
390,Duffield St & Willoughby St,40.69221589,-73.9842844,31,12,2020-04-15
447,8 Ave & W 52 St,40.76370739,-73.9851615,31,12,2020-04-15
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,31,11,2020-04-15
3738,Delancey St & Eldridge St,40.719383,-73.991479,31,11,2020-04-15
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,31,10,2020-04-15
503,E 20 St & Park Ave,40.73827428,-73.98751968,31,10,2020-04-15
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,31,8,2020-04-15
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,31,1,2020-04-15
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,31,5,2020-04-15
224,Spruce St & Nassau St,40.71146364,-74.00552427,31,3,2020-04-15
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,31,1,2020-04-15
3314,W 95 St & Broadway,40.7937704,-73.971888,32,26,2020-04-15
440,E 45 St & 3 Ave,40.75255434,-73.97282625,32,28,2020-04-15
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,32,11,2020-04-15
305,E 58 St & 3 Ave,40.76095756,-73.96724467,33,28,2020-04-15
3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,33,27,2020-04-15
151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,33,25,2020-04-15
304,Broadway & Battery Pl,40.70463334,-74.01361706,33,26,2020-04-15
3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,33,23,2020-04-15
3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,33,25,2020-04-15
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,33,24,2020-04-15
3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,33,24,2020-04-15
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,33,20,2020-04-15
3425,2 Ave & E 104 St,40.7892105,-73.94370784,33,16,2020-04-15
3363,E 102 St & Park Ave,40.7904828,-73.95033068,33,15,2020-04-15
223,W 13 St & 7 Ave,40.73781509,-73.99994661,33,14,2020-04-15
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,33,13,2020-04-15
79,Franklin St & W Broadway,40.71911552,-74.00666661,33,11,2020-04-15
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,33,7,2020-04-15
260,Broad St & Bridge St,40.70365182,-74.01167797,33,4,2020-04-15
2022,E 60 St & York Ave,40.759107,-73.959223,33,5,2020-04-15
