station_id,date,name,latitude,longitude,stock
72,2020-03-12 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,40.0
72,2020-03-12 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,41.0
72,2020-03-12 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,43.0
72,2020-03-12 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,44.0
72,2020-03-12 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,40.0
72,2020-03-12 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,38.0
72,2020-03-12 22:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,40.0
72,2020-03-12 23:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,39.0
72,2020-03-13 00:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-13 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-13 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-13 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-13 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-13 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-13 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-13 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-13 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-13 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-13 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,31.0
72,2020-03-13 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,34.0
72,2020-03-13 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,35.0
72,2020-03-13 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,36.0
72,2020-03-13 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-13 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,34.0
72,2020-03-13 21:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,32.0
72,2020-03-13 22:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-14 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-14 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,29.0
72,2020-03-14 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,29.0
72,2020-03-14 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-14 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-14 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-14 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-14 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-14 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-14 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-14 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-14 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,17.0
72,2020-03-15 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-15 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-15 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-15 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-15 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-15 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-15 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,31.0
72,2020-03-15 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-15 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-15 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,21.0
72,2020-03-16 05:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-16 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-16 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-16 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,29.0
72,2020-03-16 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-16 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-16 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-16 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-16 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-16 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-16 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,29.0
72,2020-03-16 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-16 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-16 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-16 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-16 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-16 23:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-17 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-17 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-17 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-17 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,21.0
72,2020-03-17 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-17 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-17 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-17 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-17 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,21.0
72,2020-03-17 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-17 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-17 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,15.0
72,2020-03-17 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,19.0
72,2020-03-17 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,17.0
72,2020-03-17 22:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,16.0
72,2020-03-18 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-18 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-18 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-18 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-18 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,16.0
72,2020-03-18 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,19.0
72,2020-03-18 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,18.0
72,2020-03-18 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,16.0
72,2020-03-18 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-18 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-18 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-18 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,31.0
72,2020-03-18 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,32.0
72,2020-03-18 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-18 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-19 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-19 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-19 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,23.0
72,2020-03-19 10:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-19 11:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-19 12:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-19 13:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,28.0
72,2020-03-19 14:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-19 15:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-19 16:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,27.0
72,2020-03-19 17:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-19 18:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,26.0
72,2020-03-19 19:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-19 20:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,20.0
72,2020-03-19 22:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-20 06:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,25.0
72,2020-03-20 07:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,24.0
72,2020-03-20 08:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
72,2020-03-20 09:00:00,W 52 St & 11 Ave,40.76727216,-73.99392888,22.0
